nivel,vazao
176.20,103.00
188.20,108.00
195.40,111.00
202.60,114.00
212.20,118.00
221.90,122.00
229.25,125.00
239.05,129.00
243.95,131.00
253.75,135.00
261.10,138.00
270.80,142.00
273.20,143.00
282.80,147.00
282.80,147.00
287.60,149.00
285.20,148.00
282.80,147.00
278.00,145.00
273.20,143.00
266.00,140.00
258.65,137.00
248.85,133.00
246.40,132.00
239.05,129.00
231.70,126.00
234.15,127.00
229.25,125.00
229.25,125.00
221.90,122.00
219.45,121.00
212.20,118.00
212.20,118.00
202.60,114.00
202.60,114.00
193.00,110.00
188.20,108.00
183.40,106.00
176.20,103.00
169.00,100.00
157.75,95.00
155.50,94.00
148.75,91.00
144.25,89.00
146.50,90.00
151.00,92.00
153.25,93.00
155.50,94.00
160.00,96.00
166.75,99.00
169.00,100.00
173.80,102.00
178.60,104.00
183.40,106.00
188.20,108.00
195.40,111.00
200.20,113.00
207.40,116.00
209.80,117.00
214.60,119.00
217.00,120.00
217.00,120.00
221.90,122.00
219.45,121.00
212.20,118.00
214.60,119.00
209.80,117.00
209.80,117.00
209.80,117.00
207.40,116.00
214.60,119.00
217.00,120.00
221.90,122.00
229.25,125.00
226.80,124.00
236.60,128.00
239.05,129.00
243.95,131.00
253.75,135.00
256.20,136.00
261.10,138.00
263.55,139.00
263.55,139.00
258.65,137.00
251.30,134.00
246.40,132.00
239.05,129.00
224.35,123.00
207.40,116.00
193.00,110.00
178.60,104.00
162.25,97.00
151.00,92.00
146.50,90.00
146.50,90.00
148.75,91.00
151.00,92.00
155.50,94.00
162.25,97.00
169.00,100.00
176.20,103.00
183.40,106.00
193.00,110.00
202.60,114.00
212.20,118.00
221.90,122.00
231.70,126.00
241.50,130.00
253.75,135.00
266.00,140.00
275.60,144.00
282.80,147.00
287.60,149.00
292.40,151.00
290.00,150.00
285.20,148.00
282.80,147.00
275.60,144.00
266.00,140.00
256.20,136.00
243.95,131.00
229.25,125.00
212.20,118.00
202.60,114.00
193.00,110.00
190.60,109.00
181.00,105.00
176.20,103.00
169.00,100.00
166.75,99.00
162.25,97.00
157.75,95.00
155.50,94.00
148.75,91.00
139.75,87.00
139.75,87.00
135.25,85.00
133.00,84.00
130.75,83.00
128.50,82.00
126.25,81.00
122.00,79.00
124.00,80.00
130.75,83.00
130.75,83.00
133.00,84.00
137.50,86.00
137.50,86.00
142.00,88.00
146.50,90.00
151.00,92.00
151.00,92.00
155.50,94.00
157.75,95.00
164.50,98.00
169.00,100.00
176.20,103.00
178.60,104.00
183.40,106.00
188.20,108.00
185.80,107.00
185.80,107.00
181.00,105.00
171.40,101.00
164.50,98.00
160.00,96.00
157.75,95.00
155.50,94.00
153.25,93.00
153.25,93.00
155.50,94.00
155.50,94.00
157.75,95.00
160.00,96.00
162.25,97.00
162.25,97.00
164.50,98.00
164.50,98.00
164.50,98.00
166.75,99.00
164.50,98.00
164.50,98.00
162.25,97.00
160.00,96.00
157.75,95.00
155.50,94.00
151.00,92.00
146.50,90.00
144.25,89.00
144.25,89.00
142.00,88.00
144.25,89.00
146.50,90.00
148.75,91.00
153.25,93.00
155.50,94.00
160.00,96.00
166.75,99.00
173.80,102.00
181.00,105.00
188.20,108.00
195.40,111.00
205.00,115.00
212.20,118.00
224.35,123.00
234.15,127.00
246.40,132.00
258.65,137.00
268.40,141.00
278.00,145.00
282.80,147.00
285.20,148.00
285.20,148.00
280.40,146.00
270.80,142.00
263.55,139.00
239.05,129.00
231.70,126.00
209.80,117.00
200.20,113.00
185.80,107.00
183.40,106.00
173.80,102.00
171.40,101.00
169.00,100.00
166.75,99.00
162.25,97.00
155.50,94.00
157.75,95.00
155.50,94.00
153.25,93.00
148.75,91.00
146.50,90.00
144.25,89.00
142.00,88.00
139.75,87.00
137.50,86.00
135.25,85.00
133.00,84.00
135.25,85.00
135.25,85.00
139.75,87.00
139.75,87.00
139.75,87.00
146.50,90.00
153.25,93.00
155.50,94.00
160.00,96.00
166.75,99.00
173.80,102.00
178.60,104.00
188.20,108.00
193.00,110.00
200.20,113.00
207.40,116.00
214.60,119.00
221.90,122.00
226.80,124.00
231.70,126.00
234.15,127.00
234.15,127.00
231.70,126.00
219.45,121.00
217.00,120.00
205.00,115.00
195.40,111.00
185.80,107.00
173.80,102.00
164.50,98.00
157.75,95.00
155.50,94.00
151.00,92.00
151.00,92.00
148.75,91.00
148.75,91.00
148.75,91.00
148.75,91.00
148.75,91.00
148.75,91.00
151.00,92.00
151.00,92.00
151.00,92.00
151.00,92.00
151.00,92.00
151.00,92.00
151.00,92.00
151.00,92.00
151.00,92.00
153.25,93.00
151.00,92.00
153.25,93.00
157.75,95.00
160.00,96.00
164.50,98.00
173.80,102.00
181.00,105.00
185.80,107.00
197.80,112.00
205.00,115.00
214.60,119.00
224.35,123.00
234.15,127.00
241.50,130.00
253.75,135.00
266.00,140.00
275.60,144.00
285.20,148.00
290.00,150.00
302.00,155.00
299.60,154.00
304.40,156.00
299.60,154.00
299.60,154.00
285.20,148.00
275.60,144.00
253.75,135.00
236.60,128.00
217.00,120.00
197.80,112.00
188.20,108.00
178.60,104.00
164.50,98.00
160.00,96.00
157.75,95.00
153.25,93.00
155.50,94.00
151.00,92.00
151.00,92.00
146.50,90.00
151.00,92.00
151.00,92.00
146.50,90.00
146.50,90.00
148.75,91.00
151.00,92.00
151.00,92.00
153.25,93.00
155.50,94.00
157.75,95.00
160.00,96.00
160.00,96.00
169.00,100.00
171.40,101.00
176.20,103.00
183.40,106.00
190.60,109.00
197.80,112.00
202.60,114.00
209.80,117.00
219.45,121.00
226.80,124.00
236.60,128.00
243.95,131.00
248.85,133.00
261.10,138.00
268.40,141.00
275.60,144.00
280.40,146.00
287.60,149.00
285.20,148.00
290.00,150.00
278.00,145.00
266.00,140.00
248.85,133.00
231.70,126.00
214.60,119.00
200.20,113.00
183.40,106.00
169.00,100.00
164.50,98.00
160.00,96.00
155.50,94.00
157.75,95.00
155.50,94.00
155.50,94.00
155.50,94.00
157.75,95.00
157.75,95.00
160.00,96.00
160.00,96.00
162.25,97.00
162.25,97.00
164.50,98.00
166.75,99.00
169.00,100.00
169.00,100.00
173.80,102.00
176.20,103.00
181.00,105.00
183.40,106.00
190.60,109.00
195.40,111.00
202.60,114.00
209.80,117.00
217.00,120.00
224.35,123.00
231.70,126.00
241.50,130.00
251.30,134.00
263.55,139.00
270.80,142.00
282.80,147.00
294.80,152.00
304.40,156.00
314.00,160.00
324.00,164.00
334.00,168.00
341.50,171.00
349.00,174.00
351.50,175.00
351.50,175.00
346.50,173.00
336.50,169.00
329.00,166.00
309.20,158.00
299.60,154.00
280.40,146.00
263.55,139.00
248.85,133.00
234.15,127.00
219.45,121.00
212.20,118.00
205.00,115.00
202.60,114.00
195.40,111.00
193.00,110.00
193.00,110.00
190.60,109.00
193.00,110.00
195.40,111.00
193.00,110.00
200.20,113.00
202.60,114.00
200.20,113.00
207.40,116.00
207.40,116.00
214.60,119.00
219.45,121.00
224.35,123.00
231.70,126.00
236.60,128.00
243.95,131.00
251.30,134.00
263.55,139.00
273.20,143.00
280.40,146.00
292.40,151.00
302.00,155.00
314.00,160.00
324.00,164.00
336.50,169.00
346.50,173.00
356.50,177.00
366.50,181.00
376.50,185.00
384.00,188.00
391.50,191.00
396.50,193.00
396.50,193.00
391.50,191.00
381.50,187.00
369.00,182.00
349.00,174.00
334.00,168.00
309.20,158.00
292.40,151.00
268.40,141.00
258.65,137.00
231.70,126.00
226.80,124.00
212.20,118.00
207.40,116.00
205.00,115.00
202.60,114.00
200.20,113.00
202.60,114.00
205.00,115.00
205.00,115.00
207.40,116.00
207.40,116.00
212.20,118.00
214.60,119.00
217.00,120.00
221.90,122.00
226.80,124.00
229.25,125.00
231.70,126.00
239.05,129.00
246.40,132.00
251.30,134.00
258.65,137.00
266.00,140.00
273.20,143.00
280.40,146.00
287.60,149.00
294.80,152.00
304.40,156.00
314.00,160.00
324.00,164.00
336.50,169.00
344.00,172.00
354.00,176.00
369.00,182.00
379.00,186.00
386.50,189.00
394.00,192.00
401.50,195.00
406.50,197.00
406.50,197.00
406.50,197.00
399.00,194.00
391.50,191.00
379.00,186.00
359.00,178.00
344.00,172.00
321.50,163.00
299.60,154.00
285.20,148.00
270.80,142.00
256.20,136.00
251.30,134.00
241.50,130.00
239.05,129.00
239.05,129.00
239.05,129.00
241.50,130.00
239.05,129.00
243.95,131.00
248.85,133.00
251.30,134.00
253.75,135.00
256.20,136.00
261.10,138.00
266.00,140.00
268.40,141.00
273.20,143.00
278.00,145.00
285.20,148.00
292.40,151.00
299.60,154.00
306.80,157.00
316.50,161.00
324.00,164.00
334.00,168.00
344.00,172.00
354.00,176.00
366.50,181.00
376.50,185.00
386.50,189.00
394.00,192.00
404.00,196.00
411.50,199.00
421.35,203.00
426.25,205.00
431.15,207.00
433.60,208.00
433.60,208.00
431.15,207.00
423.80,204.00
411.50,199.00
394.00,192.00
379.00,186.00
354.00,176.00
331.50,167.00
314.00,160.00
294.80,152.00
278.00,145.00
258.65,137.00
248.85,133.00
243.95,131.00
234.15,127.00
229.25,125.00
229.25,125.00
226.80,124.00
229.25,125.00
231.70,126.00
234.15,127.00
234.15,127.00
239.05,129.00
241.50,130.00
243.95,131.00
248.85,133.00
251.30,134.00
256.20,136.00
261.10,138.00
263.55,139.00
268.40,141.00
273.20,143.00
280.40,146.00
285.20,148.00
290.00,150.00
297.20,153.00
304.40,156.00
311.60,159.00
314.00,160.00
324.00,164.00
331.50,167.00
339.00,170.00
346.50,173.00
354.00,176.00
364.00,180.00
371.50,183.00
379.00,186.00
381.50,187.00
391.50,191.00
396.50,193.00
399.00,194.00
396.50,193.00
391.50,191.00
384.00,188.00
374.00,184.00
356.50,177.00
344.00,172.00
331.50,167.00
309.20,158.00
302.00,155.00
290.00,150.00
275.60,144.00
268.40,141.00
261.10,138.00
253.75,135.00
246.40,132.00
248.85,133.00
248.85,133.00
248.85,133.00
248.85,133.00
251.30,134.00
251.30,134.00
253.75,135.00
258.65,137.00
261.10,138.00
266.00,140.00
268.40,141.00
273.20,143.00
278.00,145.00
282.80,147.00
287.60,149.00
294.80,152.00
299.60,154.00
306.80,157.00
314.00,160.00
321.50,163.00
329.00,166.00
339.00,170.00
346.50,173.00
354.00,176.00
361.50,179.00
369.00,182.00
376.50,185.00
384.00,188.00
391.50,191.00
396.50,193.00
396.50,193.00
399.00,194.00
396.50,193.00
399.00,194.00
389.00,190.00
386.50,189.00
371.50,183.00
361.50,179.00
351.50,175.00
331.50,167.00
314.00,160.00
297.20,153.00
278.00,145.00
266.00,140.00
253.75,135.00
246.40,132.00
241.50,130.00
239.05,129.00
239.05,129.00
239.05,129.00
239.05,129.00
239.05,129.00
241.50,130.00
241.50,130.00
243.95,131.00
246.40,132.00
248.85,133.00
251.30,134.00
253.75,135.00
256.20,136.00
258.65,137.00
261.10,138.00
263.55,139.00
266.00,140.00
268.40,141.00
273.20,143.00
275.60,144.00
278.00,145.00
282.80,147.00
285.20,148.00
285.20,148.00
287.60,149.00
292.40,151.00
297.20,153.00
306.80,157.00
311.60,159.00
316.50,161.00
319.00,162.00
329.00,166.00
321.50,163.00
314.00,160.00
302.00,155.00
297.20,153.00
282.80,147.00
278.00,145.00
261.10,138.00
256.20,136.00
251.30,134.00
246.40,132.00
243.95,131.00
241.50,130.00
239.05,129.00
241.50,130.00
241.50,130.00
243.95,131.00
243.95,131.00
243.95,131.00
243.95,131.00
243.95,131.00
248.85,133.00
253.75,135.00
256.20,136.00
256.20,136.00
263.55,139.00
266.00,140.00
270.80,142.00
275.60,144.00
280.40,146.00
285.20,148.00
292.40,151.00
297.20,153.00
302.00,155.00
306.80,157.00
314.00,160.00
319.00,162.00
324.00,164.00
326.50,165.00
331.50,167.00
334.00,168.00
339.00,170.00
336.50,169.00
344.00,172.00
336.50,169.00
336.50,169.00
331.50,167.00
329.00,166.00
316.50,161.00
304.40,156.00
292.40,151.00
282.80,147.00
273.20,143.00
258.65,137.00
248.85,133.00
239.05,129.00
231.70,126.00
226.80,124.00
221.90,122.00
219.45,121.00
217.00,120.00
217.00,120.00
214.60,119.00
214.60,119.00
214.60,119.00
214.60,119.00
214.60,119.00
212.20,118.00
212.20,118.00
212.20,118.00
214.60,119.00
214.60,119.00
217.00,120.00
217.00,120.00
219.45,121.00
221.90,122.00
224.35,123.00
226.80,124.00
229.25,125.00
229.25,125.00
231.70,126.00
234.15,127.00
236.60,128.00
239.05,129.00
239.05,129.00
241.50,130.00
246.40,132.00
248.85,133.00
246.40,132.00
251.30,134.00
251.30,134.00
258.65,137.00
258.65,137.00
256.20,136.00
256.20,136.00
261.10,138.00
263.55,139.00
261.10,138.00
261.10,138.00
258.65,137.00
256.20,136.00
251.30,134.00
246.40,132.00
241.50,130.00
236.60,128.00
231.70,126.00
226.80,124.00
224.35,123.00
221.90,122.00
221.90,122.00
221.90,122.00
221.90,122.00
224.35,123.00
224.35,123.00
226.80,124.00
229.25,125.00
231.70,126.00
234.15,127.00
236.60,128.00
239.05,129.00
241.50,130.00
243.95,131.00
248.85,133.00
251.30,134.00
256.20,136.00
258.65,137.00
263.55,139.00
268.40,141.00
273.20,143.00
278.00,145.00
282.80,147.00
287.60,149.00
292.40,151.00
297.20,153.00
302.00,155.00
306.80,157.00
314.00,160.00
316.50,161.00
319.00,162.00
324.00,164.00
326.50,165.00
326.50,165.00
329.00,166.00
326.50,165.00
326.50,165.00
321.50,163.00
316.50,161.00
309.20,158.00
299.60,154.00
294.80,152.00
285.20,148.00
280.40,146.00
273.20,143.00
266.00,140.00
261.10,138.00
256.20,136.00
251.30,134.00
253.75,135.00
253.75,135.00
253.75,135.00
253.75,135.00
253.75,135.00
256.20,136.00
256.20,136.00
256.20,136.00
258.65,137.00
258.65,137.00
261.10,138.00
263.55,139.00
263.55,139.00
266.00,140.00
268.40,141.00
270.80,142.00
273.20,143.00
275.60,144.00
278.00,145.00
280.40,146.00
282.80,147.00
285.20,148.00
287.60,149.00
290.00,150.00
290.00,150.00
292.40,151.00
294.80,152.00
297.20,153.00
297.20,153.00
302.00,155.00
302.00,155.00
304.40,156.00
306.80,157.00
306.80,157.00
306.80,157.00
306.80,157.00
309.20,158.00
306.80,157.00
309.20,158.00
309.20,158.00
309.20,158.00
309.20,158.00
306.80,157.00
304.40,156.00
302.00,155.00
302.00,155.00
299.60,154.00
297.20,153.00
297.20,153.00
297.20,153.00
299.60,154.00
302.00,155.00
302.00,155.00
302.00,155.00
304.40,156.00
306.80,157.00
306.80,157.00
309.20,158.00
311.60,159.00
314.00,160.00
319.00,162.00
321.50,163.00
324.00,164.00
326.50,165.00
331.50,167.00
334.00,168.00
339.00,170.00
341.50,171.00
344.00,172.00
349.00,174.00
351.50,175.00
354.00,176.00
359.00,178.00
361.50,179.00
364.00,180.00
366.50,181.00
369.00,182.00
371.50,183.00
374.00,184.00
376.50,185.00
376.50,185.00
379.00,186.00
379.00,186.00
381.50,187.00
381.50,187.00
384.00,188.00
376.50,185.00
379.00,186.00
376.50,185.00
371.50,183.00
371.50,183.00
366.50,181.00
361.50,179.00
361.50,179.00
356.50,177.00
354.00,176.00
351.50,175.00
351.50,175.00
351.50,175.00
351.50,175.00
351.50,175.00
354.00,176.00
354.00,176.00
356.50,177.00
356.50,177.00
359.00,178.00
361.50,179.00
364.00,180.00
364.00,180.00
366.50,181.00
369.00,182.00
371.50,183.00
371.50,183.00
374.00,184.00
374.00,184.00
381.50,187.00
384.00,188.00
386.50,189.00
386.50,189.00
389.00,190.00
394.00,192.00
396.50,193.00
396.50,193.00
399.00,194.00
401.50,195.00
404.00,196.00
404.00,196.00
406.50,197.00
406.50,197.00
411.50,199.00
411.50,199.00
414.00,200.00
416.45,201.00
414.00,200.00
416.45,201.00
414.00,200.00
418.90,202.00
418.90,202.00
418.90,202.00
418.90,202.00
418.90,202.00
418.90,202.00
416.45,201.00
416.45,201.00
414.00,200.00
416.45,201.00
414.00,200.00
414.00,200.00
416.45,201.00
416.45,201.00
418.90,202.00
418.90,202.00
421.35,203.00
423.80,204.00
423.80,204.00
426.25,205.00
428.70,206.00
431.15,207.00
433.60,208.00
436.05,209.00
438.50,210.00
443.40,212.00
445.85,213.00
448.30,214.00
450.75,215.00
453.20,216.00
455.65,217.00
460.55,219.00
463.00,220.00
465.50,221.00
465.50,221.00
468.00,222.00
473.00,224.00
473.00,224.00
475.50,225.00
478.00,226.00
478.00,226.00
480.50,227.00
480.50,227.00
483.00,228.00
485.50,229.00
485.50,229.00
485.50,229.00
485.50,229.00
485.50,229.00
488.00,230.00
488.00,230.00
485.50,229.00
485.50,229.00
485.50,229.00
483.00,228.00
483.00,228.00
483.00,228.00
483.00,228.00
480.50,227.00
480.50,227.00
480.50,227.00
480.50,227.00
480.50,227.00
483.00,228.00
483.00,228.00
485.50,229.00
485.50,229.00
488.00,230.00
490.50,231.00
493.00,232.00
495.50,233.00
498.00,234.00
500.50,235.00
503.00,236.00
505.50,237.00
508.00,238.00
510.50,239.00
515.50,241.00
518.00,242.00
520.50,243.00
523.00,244.00
528.00,246.00
530.50,247.00
533.00,248.00
535.50,249.00
533.00,248.00
538.00,250.00
538.00,250.00
540.50,251.00
540.50,251.00
545.50,253.00
545.50,253.00
545.50,253.00
545.50,253.00
548.00,254.00
548.00,254.00
550.50,255.00
550.50,255.00
550.50,255.00
550.50,255.00
550.50,255.00
550.50,255.00
550.50,255.00
550.50,255.00
550.50,255.00
548.00,254.00
545.50,253.00
543.00,252.00
538.00,250.00
538.00,250.00
538.00,250.00
535.50,249.00
535.50,249.00
533.00,248.00
533.00,248.00
533.00,248.00
530.50,247.00
533.00,248.00
533.00,248.00
533.00,248.00
535.50,249.00
538.00,250.00
540.50,251.00
540.50,251.00
545.50,253.00
545.50,253.00
548.00,254.00
550.50,255.00
550.50,255.00
553.00,256.00
553.00,256.00
555.50,257.00
555.50,257.00
555.50,257.00
553.00,256.00
553.00,256.00
550.50,255.00
550.50,255.00
548.00,254.00
540.50,251.00
540.50,251.00
538.00,250.00
535.50,249.00
533.00,248.00
530.50,247.00
528.00,246.00
523.00,244.00
523.00,244.00
520.50,243.00
518.00,242.00
518.00,242.00
518.00,242.00
515.50,241.00
513.00,240.00
513.00,240.00
513.00,240.00
510.50,239.00
510.50,239.00
508.00,238.00
510.50,239.00
510.50,239.00
505.50,237.00
505.50,237.00
505.50,237.00
505.50,237.00
505.50,237.00
505.50,237.00
505.50,237.00
508.00,238.00
505.50,237.00
508.00,238.00
510.50,239.00
513.00,240.00
510.50,239.00
515.50,241.00
513.00,240.00
518.00,242.00
520.50,243.00
518.00,242.00
520.50,243.00
523.00,244.00
525.50,245.00
523.00,244.00
525.50,245.00
525.50,245.00
525.50,245.00
533.00,248.00
533.00,248.00
528.00,246.00
533.00,248.00
533.00,248.00
535.50,249.00
535.50,249.00
535.50,249.00
535.50,249.00
538.00,250.00
538.00,250.00
540.50,251.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
543.00,252.00
540.50,251.00
540.50,251.00
540.50,251.00
540.50,251.00
540.50,251.00
540.50,251.00
538.00,250.00
538.00,250.00
540.50,251.00
538.00,250.00
540.50,251.00
538.00,250.00
538.00,250.00
538.00,250.00
535.50,249.00
535.50,249.00
533.00,248.00
530.50,247.00
530.50,247.00
525.50,245.00
525.50,245.00
520.50,243.00
520.50,243.00
518.00,242.00
515.50,241.00
513.00,240.00
510.50,239.00
510.50,239.00
508.00,238.00
508.00,238.00
508.00,238.00
505.50,237.00
505.50,237.00
503.00,236.00
503.00,236.00
503.00,236.00
500.50,235.00
500.50,235.00
498.00,234.00
498.00,234.00
498.00,234.00
495.50,233.00
495.50,233.00
493.00,232.00
493.00,232.00
490.50,231.00
488.00,230.00
488.00,230.00
485.50,229.00
483.00,228.00
480.50,227.00
480.50,227.00
478.00,226.00
475.50,225.00
475.50,225.00
475.50,225.00
475.50,225.00
478.00,226.00
478.00,226.00
475.50,225.00
478.00,226.00
480.50,227.00
480.50,227.00
480.50,227.00
485.50,229.00
485.50,229.00
485.50,229.00
488.00,230.00
488.00,230.00
493.00,232.00
493.00,232.00
495.50,233.00
495.50,233.00
500.50,235.00
500.50,235.00
500.50,235.00
503.00,236.00
505.50,237.00
505.50,237.00
508.00,238.00
510.50,239.00
510.50,239.00
513.00,240.00
515.50,241.00
515.50,241.00
518.00,242.00
515.50,241.00
523.00,244.00
523.00,244.00
525.50,245.00
525.50,245.00
525.50,245.00
530.50,247.00
530.50,247.00
533.00,248.00
533.00,248.00
533.00,248.00
533.00,248.00
533.00,248.00
533.00,248.00
533.00,248.00
530.50,247.00
530.50,247.00
530.50,247.00
528.00,246.00
528.00,246.00
528.00,246.00
525.50,245.00
523.00,244.00
520.50,243.00
520.50,243.00
515.50,241.00
513.00,240.00
508.00,238.00
505.50,237.00
500.50,235.00
495.50,233.00
490.50,231.00
483.00,228.00
478.00,226.00
470.50,223.00
463.00,220.00
455.65,217.00
448.30,214.00
440.95,211.00
433.60,208.00
426.25,205.00
421.35,203.00
414.00,200.00
409.00,198.00
404.00,196.00
399.00,194.00
394.00,192.00
391.50,191.00
389.00,190.00
386.50,189.00
384.00,188.00
381.50,187.00
379.00,186.00
376.50,185.00
374.00,184.00
371.50,183.00
366.50,181.00
361.50,179.00
359.00,178.00
351.50,175.00
349.00,174.00
341.50,171.00
336.50,169.00
334.00,168.00
326.50,165.00
324.00,164.00
319.00,162.00
316.50,161.00
314.00,160.00
311.60,159.00
306.80,157.00
306.80,157.00
304.40,156.00
302.00,155.00
299.60,154.00
297.20,153.00
294.80,152.00
292.40,151.00
290.00,150.00
290.00,150.00
285.20,148.00
285.20,148.00
282.80,147.00
280.40,146.00
275.60,144.00
273.20,143.00
270.80,142.00
266.00,140.00
263.55,139.00
263.55,139.00
261.10,138.00
263.55,139.00
261.10,138.00
263.55,139.00
263.55,139.00
263.55,139.00
263.55,139.00
261.10,138.00
266.00,140.00
268.40,141.00
270.80,142.00
273.20,143.00
278.00,145.00
280.40,146.00
280.40,146.00
282.80,147.00
282.80,147.00
285.20,148.00
282.80,147.00
282.80,147.00
280.40,146.00
280.40,146.00
278.00,145.00
278.00,145.00
273.20,143.00
273.20,143.00
273.20,143.00
273.20,143.00
270.80,142.00
270.80,142.00
270.80,142.00
270.80,142.00
270.80,142.00
273.20,143.00
273.20,143.00
273.20,143.00
273.20,143.00
273.20,143.00
273.20,143.00
273.20,143.00
275.60,144.00
278.00,145.00
278.00,145.00
278.00,145.00
280.40,146.00
280.40,146.00
282.80,147.00
285.20,148.00
287.60,149.00
290.00,150.00
292.40,151.00
297.20,153.00
299.60,154.00
302.00,155.00
304.40,156.00
306.80,157.00
311.60,159.00
314.00,160.00
319.00,162.00
321.50,163.00
326.50,165.00
326.50,165.00
331.50,167.00
334.00,168.00
334.00,168.00
336.50,169.00
336.50,169.00
336.50,169.00
334.00,168.00
334.00,168.00
329.00,166.00
324.00,164.00
321.50,163.00
316.50,161.00
314.00,160.00
311.60,159.00
309.20,158.00
306.80,157.00
304.40,156.00
306.80,157.00
304.40,156.00
304.40,156.00
306.80,157.00
304.40,156.00
302.00,155.00
302.00,155.00
299.60,154.00
297.20,153.00
294.80,152.00
297.20,153.00
294.80,152.00
294.80,152.00
292.40,151.00
294.80,152.00
292.40,151.00
294.80,152.00
297.20,153.00
299.60,154.00
299.60,154.00
299.60,154.00
302.00,155.00
306.80,157.00
309.20,158.00
311.60,159.00
314.00,160.00
321.50,163.00
324.00,164.00
329.00,166.00
331.50,167.00
334.00,168.00
336.50,169.00
341.50,171.00
344.00,172.00
344.00,172.00
346.50,173.00
346.50,173.00
346.50,173.00
346.50,173.00
344.00,172.00
341.50,171.00
339.00,170.00
339.00,170.00
334.00,168.00
331.50,167.00
329.00,166.00
326.50,165.00
324.00,164.00
324.00,164.00
321.50,163.00
319.00,162.00
319.00,162.00
316.50,161.00
316.50,161.00
316.50,161.00
316.50,161.00
316.50,161.00
319.00,162.00
321.50,163.00
324.00,164.00
324.00,164.00
326.50,165.00
329.00,166.00
331.50,167.00
334.00,168.00
336.50,169.00
341.50,171.00
346.50,173.00
349.00,174.00
354.00,176.00
359.00,178.00
364.00,180.00
369.00,182.00
374.00,184.00
374.00,184.00
381.50,187.00
389.00,190.00
391.50,191.00
396.50,193.00
401.50,195.00
404.00,196.00
406.50,197.00
406.50,197.00
409.00,198.00
409.00,198.00
411.50,199.00
409.00,198.00
